transaction_id,timestamp,store_id,store_city,product_id,product_name,category,unit_price,quantity,total_amount,payment_method
TXN-20260117-15196,2026-01-17T18:09:01.805429,Hamburg_02,Hamburg,SKU016,Denim Jacket,Jacket,111.89,1,111.89,Mobile Pay
TXN-20260117-40127,2026-01-17T17:52:36.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,141.52,1,141.52,Mobile Pay
TXN-20260117-99152,2026-01-17T12:42:15.805429,Online_Store,Online,SKU006,Regular Jeans,Jeans,66.33,1,66.33,Debit Card
TXN-20260117-94344,2026-01-17T11:48:38.805429,Berlin_01,Berlin,SKU002,Blue T-Shirt,T-Shirt,26.02,1,26.02,Credit Card
TXN-20260117-38235,2026-01-17T18:56:01.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,94.57,1,94.57,Debit Card
TXN-20260117-99923,2026-01-17T12:23:12.805429,Online_Store,Online,SKU013,Party Dress,Dress,149.85,2,299.71,Debit Card
TXN-20260117-91892,2026-01-17T11:26:07.805429,Munich_01,Munich,SKU014,Winter Jacket,Jacket,147.18,2,294.36,Cash
TXN-20260117-35124,2026-01-17T16:00:36.805429,Hamburg_02,Hamburg,SKU007,Ripped Jeans,Jeans,81.3,2,162.6,Credit Card
TXN-20260117-94040,2026-01-17T14:53:02.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,75.44,1,75.44,Credit Card
TXN-20260117-38543,2026-01-17T16:27:59.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,134.88,1,134.88,Mobile Pay
TXN-20260117-17951,2026-01-17T18:12:23.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,23.03,2,46.05,Credit Card
TXN-20260117-41413,2026-01-17T19:11:48.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,23.72,2,47.44,Credit Card
TXN-20260117-57286,2026-01-17T16:37:41.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,190.59,1,190.59,Credit Card
TXN-20260117-70796,2026-01-17T18:48:26.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,115.83,1,115.83,Debit Card
TXN-20260117-12036,2026-01-17T13:01:36.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,115.06,1,115.06,Cash
TXN-20260117-40448,2026-01-17T20:08:58.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,71.02,1,71.02,Mobile Pay
TXN-20260117-60303,2026-01-17T12:25:48.805429,Munich_01,Munich,SKU013,Party Dress,Dress,139.75,1,139.75,Debit Card
TXN-20260117-38692,2026-01-17T15:06:17.805429,Hamburg_02,Hamburg,SKU015,Leather Jacket,Jacket,183.48,3,550.44,Cash
TXN-20260117-43149,2026-01-17T20:39:16.805429,Online_Store,Online,SKU012,Summer Dress,Dress,70.03,2,140.06,Cash
TXN-20260117-63237,2026-01-17T15:00:45.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,64.83,1,64.83,Cash
TXN-20260117-30651,2026-01-17T20:18:06.805429,Frankfurt_01,Frankfurt,SKU008,White Sneakers,Sneakers,113.99,1,113.99,Cash
TXN-20260117-32160,2026-01-17T13:11:47.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,27.51,1,27.51,Credit Card
TXN-20260117-76211,2026-01-17T21:07:29.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,196.14,2,392.29,Cash
TXN-20260117-33406,2026-01-17T18:44:05.805429,Hamburg_02,Hamburg,SKU006,Regular Jeans,Jeans,66.11,3,198.32,Debit Card
TXN-20260117-59062,2026-01-17T13:56:36.805429,Munich_01,Munich,SKU013,Party Dress,Dress,145.7,1,145.7,Cash
TXN-20260117-56707,2026-01-17T18:02:05.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,89.77,1,89.77,Credit Card
TXN-20260117-93657,2026-01-17T21:15:34.805429,Munich_01,Munich,SKU015,Leather Jacket,Jacket,199.79,1,199.79,Debit Card
TXN-20260117-63024,2026-01-17T15:58:08.805429,Hamburg_02,Hamburg,SKU005,Slim Fit Jeans,Jeans,69.75,1,69.75,Debit Card
TXN-20260117-68674,2026-01-17T13:36:29.805429,Hamburg_02,Hamburg,SKU015,Leather Jacket,Jacket,196.23,1,196.23,Debit Card
TXN-20260117-48562,2026-01-17T16:12:06.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,138.61,1,138.61,Credit Card
TXN-20260117-19203,2026-01-17T18:50:34.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,96.12,2,192.23,Mobile Pay
TXN-20260117-28844,2026-01-17T21:41:08.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,92.87,1,92.87,Mobile Pay
TXN-20260117-48374,2026-01-17T19:06:00.805429,Online_Store,Online,SKU014,Winter Jacket,Jacket,144.03,1,144.03,Cash
TXN-20260117-60486,2026-01-17T19:46:26.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,76.33,1,76.33,Mobile Pay
TXN-20260117-84570,2026-01-17T17:11:46.805429,Frankfurt_01,Frankfurt,SKU016,Denim Jacket,Jacket,126.83,2,253.66,Debit Card
TXN-20260117-30650,2026-01-17T18:04:28.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,128.97,1,128.97,Credit Card
TXN-20260117-83238,2026-01-17T10:25:59.805429,Hamburg_02,Hamburg,SKU006,Regular Jeans,Jeans,64.72,1,64.72,Cash
TXN-20260117-13706,2026-01-17T13:17:52.805429,Online_Store,Online,SKU013,Party Dress,Dress,130.2,1,130.2,Debit Card
TXN-20260117-35895,2026-01-17T11:18:37.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,127.85,1,127.85,Mobile Pay
TXN-20260117-19442,2026-01-17T16:31:14.805429,Online_Store,Online,SKU010,Running Shoes,Sneakers,94.8,1,94.8,Debit Card
TXN-20260117-35932,2026-01-17T15:11:03.805429,Munich_01,Munich,SKU015,Leather Jacket,Jacket,170.86,1,170.86,Debit Card
TXN-20260117-32911,2026-01-17T14:59:11.805429,Hamburg_02,Hamburg,SKU001,Red T-Shirt,T-Shirt,29.36,1,29.36,Mobile Pay
TXN-20260117-64970,2026-01-17T13:19:33.805429,Hamburg_02,Hamburg,SKU016,Denim Jacket,Jacket,113.45,1,113.45,Cash
TXN-20260117-88360,2026-01-17T19:24:48.805429,Munich_01,Munich,SKU014,Winter Jacket,Jacket,131.35,1,131.35,Cash
TXN-20260117-67362,2026-01-17T16:52:18.805429,Hamburg_02,Hamburg,SKU011,Little Black Dress,Dress,98.12,1,98.12,Credit Card
TXN-20260117-28858,2026-01-17T18:49:54.805429,Munich_01,Munich,SKU014,Winter Jacket,Jacket,136.24,1,136.24,Credit Card
TXN-20260117-95163,2026-01-17T17:20:39.805429,Munich_01,Munich,SKU009,Black Sneakers,Sneakers,115.69,1,115.69,Cash
TXN-20260117-63762,2026-01-17T16:52:05.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,24.52,1,24.52,Cash
TXN-20260117-80575,2026-01-17T20:36:03.805429,Frankfurt_01,Frankfurt,SKU006,Regular Jeans,Jeans,69.08,1,69.08,Cash
TXN-20260117-45792,2026-01-17T21:12:00.805429,Berlin_01,Berlin,SKU002,Blue T-Shirt,T-Shirt,28.14,2,56.27,Mobile Pay
TXN-20260117-16936,2026-01-17T17:40:05.805429,Berlin_01,Berlin,SKU010,Running Shoes,Sneakers,98.09,1,98.09,Credit Card
TXN-20260117-47267,2026-01-17T10:05:37.805429,Online_Store,Online,SKU016,Denim Jacket,Jacket,114.5,1,114.5,Debit Card
TXN-20260117-41382,2026-01-17T14:09:32.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,29.55,2,59.1,Credit Card
TXN-20260117-69814,2026-01-17T19:16:18.805429,Munich_01,Munich,SKU015,Leather Jacket,Jacket,190.57,1,190.57,Credit Card
TXN-20260117-73772,2026-01-17T11:23:58.805429,Online_Store,Online,SKU012,Summer Dress,Dress,72.65,2,145.31,Cash
TXN-20260117-85822,2026-01-17T20:00:02.805429,Berlin_01,Berlin,SKU010,Running Shoes,Sneakers,85.12,1,85.12,Credit Card
TXN-20260117-29889,2026-01-17T18:53:03.805429,Munich_01,Munich,SKU007,Ripped Jeans,Jeans,88.19,1,88.19,Mobile Pay
TXN-20260117-76387,2026-01-17T17:04:24.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,73.41,3,220.24,Debit Card
TXN-20260117-55308,2026-01-17T21:32:44.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,117.88,1,117.88,Cash
TXN-20260117-75854,2026-01-17T10:50:45.805429,Online_Store,Online,SKU003,White T-Shirt,T-Shirt,21.66,1,21.66,Credit Card
TXN-20260117-93076,2026-01-17T18:30:46.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,142.42,2,284.84,Cash
TXN-20260117-88424,2026-01-17T20:05:20.805429,Frankfurt_01,Frankfurt,SKU012,Summer Dress,Dress,73.27,1,73.27,Debit Card
TXN-20260117-64132,2026-01-17T16:29:16.805429,Hamburg_02,Hamburg,SKU012,Summer Dress,Dress,74.8,1,74.8,Credit Card
TXN-20260117-51476,2026-01-17T20:30:51.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,123.0,1,123.0,Debit Card
TXN-20260117-74037,2026-01-17T18:45:22.805429,Munich_01,Munich,SKU001,Red T-Shirt,T-Shirt,28.19,2,56.38,Debit Card
TXN-20260117-61375,2026-01-17T19:41:12.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,85.65,1,85.65,Debit Card
TXN-20260117-66464,2026-01-17T20:49:11.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,128.21,1,128.21,Cash
TXN-20260117-67420,2026-01-17T19:45:51.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,39.2,1,39.2,Cash
TXN-20260117-79555,2026-01-17T17:09:53.805429,Munich_01,Munich,SKU007,Ripped Jeans,Jeans,86.35,2,172.69,Credit Card
TXN-20260117-35737,2026-01-17T12:28:38.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,70.85,2,141.69,Credit Card
TXN-20260117-41810,2026-01-17T19:06:47.805429,Munich_01,Munich,SKU009,Black Sneakers,Sneakers,104.45,1,104.45,Debit Card
TXN-20260117-54936,2026-01-17T16:21:02.805429,Hamburg_02,Hamburg,SKU015,Leather Jacket,Jacket,172.86,1,172.86,Mobile Pay
TXN-20260117-56816,2026-01-17T20:36:10.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,67.58,2,135.15,Mobile Pay
TXN-20260117-41703,2026-01-17T13:08:01.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,185.24,1,185.24,Cash
TXN-20260117-38066,2026-01-17T19:50:57.805429,Hamburg_02,Hamburg,SKU007,Ripped Jeans,Jeans,86.46,2,172.92,Mobile Pay
TXN-20260117-15536,2026-01-17T21:45:11.805429,Munich_01,Munich,SKU005,Slim Fit Jeans,Jeans,73.72,1,73.72,Credit Card
TXN-20260117-95981,2026-01-17T15:59:06.805429,Berlin_01,Berlin,SKU015,Leather Jacket,Jacket,182.45,2,364.9,Mobile Pay
TXN-20260117-81881,2026-01-17T20:06:53.805429,Berlin_01,Berlin,SKU001,Red T-Shirt,T-Shirt,26.33,2,52.65,Debit Card
TXN-20260117-43384,2026-01-17T20:34:43.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,93.73,1,93.73,Credit Card
TXN-20260117-51559,2026-01-17T17:54:48.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,29.22,1,29.22,Mobile Pay
TXN-20260117-64790,2026-01-17T17:23:07.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,27.44,3,82.32,Credit Card
TXN-20260117-81685,2026-01-17T19:03:19.805429,Berlin_01,Berlin,SKU011,Little Black Dress,Dress,89.84,1,89.84,Cash
TXN-20260117-49496,2026-01-17T12:05:12.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,23.28,1,23.28,Mobile Pay
TXN-20260117-17695,2026-01-17T20:11:20.805429,Online_Store,Online,SKU010,Running Shoes,Sneakers,95.94,1,95.94,Cash
TXN-20260117-77840,2026-01-17T20:56:06.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,195.4,1,195.4,Cash
TXN-20260117-28626,2026-01-17T20:56:15.805429,Online_Store,Online,SKU010,Running Shoes,Sneakers,86.33,1,86.33,Credit Card
TXN-20260117-24524,2026-01-17T19:58:37.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,93.46,1,93.46,Debit Card
TXN-20260117-51175,2026-01-17T21:40:15.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,148.29,2,296.58,Credit Card
TXN-20260117-33276,2026-01-17T12:22:55.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,149.18,1,149.18,Credit Card
TXN-20260117-31415,2026-01-17T14:29:18.805429,Hamburg_02,Hamburg,SKU011,Little Black Dress,Dress,90.33,1,90.33,Credit Card
TXN-20260117-93327,2026-01-17T20:08:22.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,25.87,1,25.87,Mobile Pay
TXN-20260117-45927,2026-01-17T14:41:47.805429,Munich_01,Munich,SKU011,Little Black Dress,Dress,85.1,1,85.1,Credit Card
TXN-20260117-72498,2026-01-17T19:07:18.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,113.33,1,113.33,Cash
TXN-20260117-43798,2026-01-17T19:43:41.805429,Frankfurt_01,Frankfurt,SKU015,Leather Jacket,Jacket,198.06,2,396.12,Debit Card
TXN-20260117-29150,2026-01-17T14:44:01.805429,Berlin_01,Berlin,SKU009,Black Sneakers,Sneakers,115.97,2,231.94,Debit Card
TXN-20260117-58533,2026-01-17T21:02:55.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,25.82,1,25.82,Debit Card
TXN-20260117-95512,2026-01-17T15:32:41.805429,Hamburg_02,Hamburg,SKU005,Slim Fit Jeans,Jeans,78.52,1,78.52,Debit Card
TXN-20260117-56235,2026-01-17T19:56:24.805429,Berlin_01,Berlin,SKU004,Black Polo,T-Shirt,36.89,1,36.89,Debit Card
TXN-20260117-77359,2026-01-17T18:34:41.805429,Online_Store,Online,SKU015,Leather Jacket,Jacket,176.11,2,352.22,Mobile Pay
TXN-20260117-81784,2026-01-17T19:43:11.805429,Frankfurt_01,Frankfurt,SKU010,Running Shoes,Sneakers,86.42,1,86.42,Cash
TXN-20260117-27312,2026-01-17T12:15:45.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,117.86,1,117.86,Debit Card
TXN-20260117-75205,2026-01-17T14:35:55.805429,Munich_01,Munich,SKU003,White T-Shirt,T-Shirt,23.07,1,23.07,Cash
TXN-20260117-93881,2026-01-17T14:57:35.805429,Frankfurt_01,Frankfurt,SKU013,Party Dress,Dress,145.25,1,145.25,Credit Card
TXN-20260117-57168,2026-01-17T18:33:41.805429,Berlin_01,Berlin,SKU011,Little Black Dress,Dress,98.94,1,98.94,Credit Card
TXN-20260117-30591,2026-01-17T16:14:43.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,121.34,1,121.34,Cash
TXN-20260117-66649,2026-01-17T16:17:33.805429,Frankfurt_01,Frankfurt,SKU001,Red T-Shirt,T-Shirt,28.33,1,28.33,Credit Card
TXN-20260117-19577,2026-01-17T18:52:16.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,114.82,2,229.65,Debit Card
TXN-20260117-45115,2026-01-17T12:26:31.805429,Munich_01,Munich,SKU009,Black Sneakers,Sneakers,107.1,1,107.1,Debit Card
TXN-20260117-43606,2026-01-17T19:00:06.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,38.04,1,38.04,Credit Card
TXN-20260117-30121,2026-01-17T15:35:24.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,136.28,2,272.55,Cash
TXN-20260117-17873,2026-01-17T15:45:16.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,23.24,1,23.24,Mobile Pay
TXN-20260117-84690,2026-01-17T16:54:33.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,76.74,1,76.74,Debit Card
TXN-20260117-48365,2026-01-17T18:24:51.805429,Berlin_01,Berlin,SKU007,Ripped Jeans,Jeans,89.84,1,89.84,Cash
TXN-20260117-99910,2026-01-17T20:06:48.805429,Hamburg_02,Hamburg,SKU004,Black Polo,T-Shirt,35.93,1,35.93,Mobile Pay
TXN-20260117-22491,2026-01-17T18:29:04.805429,Online_Store,Online,SKU014,Winter Jacket,Jacket,143.74,1,143.74,Mobile Pay
TXN-20260117-45033,2026-01-17T21:49:19.805429,Online_Store,Online,SKU014,Winter Jacket,Jacket,135.93,2,271.85,Credit Card
TXN-20260117-37659,2026-01-17T18:14:57.805429,Hamburg_02,Hamburg,SKU006,Regular Jeans,Jeans,61.0,3,183.0,Debit Card
TXN-20260117-68214,2026-01-17T20:31:15.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,142.25,1,142.25,Credit Card
TXN-20260117-28066,2026-01-17T18:29:12.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,148.39,1,148.39,Debit Card
TXN-20260117-80970,2026-01-17T15:18:04.805429,Online_Store,Online,SKU009,Black Sneakers,Sneakers,105.56,1,105.56,Debit Card
TXN-20260117-89431,2026-01-17T19:53:16.805429,Online_Store,Online,SKU014,Winter Jacket,Jacket,129.86,1,129.86,Credit Card
TXN-20260117-68006,2026-01-17T18:08:48.805429,Berlin_01,Berlin,SKU008,White Sneakers,Sneakers,115.39,1,115.39,Debit Card
TXN-20260117-33115,2026-01-17T19:49:58.805429,Munich_01,Munich,SKU006,Regular Jeans,Jeans,67.58,1,67.58,Mobile Pay
TXN-20260117-38220,2026-01-17T19:01:02.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,27.0,1,27.0,Mobile Pay
TXN-20260117-73163,2026-01-17T19:15:06.805429,Munich_01,Munich,SKU007,Ripped Jeans,Jeans,82.94,1,82.94,Cash
TXN-20260117-93707,2026-01-17T19:54:48.805429,Hamburg_02,Hamburg,SKU013,Party Dress,Dress,129.23,1,129.23,Cash
TXN-20260117-55231,2026-01-17T20:17:03.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,97.28,1,97.28,Debit Card
TXN-20260117-31873,2026-01-17T19:17:20.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,118.84,2,237.68,Mobile Pay
TXN-20260117-64909,2026-01-17T20:36:35.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,149.91,2,299.83,Cash
TXN-20260117-32563,2026-01-17T16:08:04.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,38.06,1,38.06,Mobile Pay
TXN-20260117-50738,2026-01-17T14:44:47.805429,Frankfurt_01,Frankfurt,SKU015,Leather Jacket,Jacket,197.93,1,197.93,Debit Card
TXN-20260117-71243,2026-01-17T21:13:45.805429,Berlin_01,Berlin,SKU005,Slim Fit Jeans,Jeans,71.35,1,71.35,Credit Card
TXN-20260117-69004,2026-01-17T15:50:19.805429,Hamburg_02,Hamburg,SKU008,White Sneakers,Sneakers,121.84,1,121.84,Credit Card
TXN-20260117-99180,2026-01-17T19:32:09.805429,Munich_01,Munich,SKU007,Ripped Jeans,Jeans,87.55,1,87.55,Mobile Pay
TXN-20260117-32109,2026-01-17T16:11:43.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,89.6,1,89.6,Cash
TXN-20260117-61625,2026-01-17T11:28:53.805429,Hamburg_02,Hamburg,SKU006,Regular Jeans,Jeans,64.95,1,64.95,Debit Card
TXN-20260117-77105,2026-01-17T18:59:42.805429,Frankfurt_01,Frankfurt,SKU005,Slim Fit Jeans,Jeans,78.65,1,78.65,Cash
TXN-20260117-95187,2026-01-17T19:08:50.805429,Munich_01,Munich,SKU004,Black Polo,T-Shirt,38.24,2,76.49,Cash
TXN-20260117-91296,2026-01-17T18:48:14.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,85.17,2,170.34,Cash
TXN-20260117-50516,2026-01-17T21:27:34.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,94.45,1,94.45,Debit Card
TXN-20260117-93187,2026-01-17T12:02:26.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,91.82,1,91.82,Debit Card
TXN-20260117-25862,2026-01-17T20:04:02.805429,Frankfurt_01,Frankfurt,SKU008,White Sneakers,Sneakers,115.99,1,115.99,Mobile Pay
TXN-20260117-31723,2026-01-17T18:42:42.805429,Berlin_01,Berlin,SKU007,Ripped Jeans,Jeans,83.62,1,83.62,Cash
TXN-20260117-82252,2026-01-17T15:52:57.805429,Munich_01,Munich,SKU002,Blue T-Shirt,T-Shirt,29.67,1,29.67,Mobile Pay
TXN-20260117-28592,2026-01-17T20:40:34.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,65.86,1,65.86,Cash
TXN-20260117-86632,2026-01-17T20:33:26.805429,Berlin_01,Berlin,SKU013,Party Dress,Dress,140.64,1,140.64,Cash
TXN-20260117-86835,2026-01-17T18:03:15.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,111.09,1,111.09,Mobile Pay
TXN-20260117-12329,2026-01-17T16:07:31.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,96.21,2,192.42,Credit Card
TXN-20260117-49586,2026-01-17T12:02:03.805429,Frankfurt_01,Frankfurt,SKU007,Ripped Jeans,Jeans,83.71,1,83.71,Cash
TXN-20260117-87598,2026-01-17T18:30:42.805429,Online_Store,Online,SKU004,Black Polo,T-Shirt,36.75,1,36.75,Credit Card
TXN-20260117-16488,2026-01-17T20:00:18.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,78.98,1,78.98,Credit Card
TXN-20260117-32161,2026-01-17T14:41:49.805429,Frankfurt_01,Frankfurt,SKU011,Little Black Dress,Dress,96.02,2,192.03,Credit Card
TXN-20260117-77258,2026-01-17T20:28:38.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,23.26,1,23.26,Cash
TXN-20260117-86804,2026-01-17T20:22:43.805429,Frankfurt_01,Frankfurt,SKU009,Black Sneakers,Sneakers,115.95,1,115.95,Mobile Pay
TXN-20260117-85974,2026-01-17T14:35:48.805429,Munich_01,Munich,SKU006,Regular Jeans,Jeans,65.87,1,65.87,Debit Card
TXN-20260117-90944,2026-01-17T17:53:47.805429,Hamburg_02,Hamburg,SKU004,Black Polo,T-Shirt,34.34,1,34.34,Cash
TXN-20260117-49315,2026-01-17T21:12:40.805429,Hamburg_02,Hamburg,SKU006,Regular Jeans,Jeans,62.17,1,62.17,Debit Card
TXN-20260117-44390,2026-01-17T20:25:16.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,26.99,3,80.96,Mobile Pay
TXN-20260117-16654,2026-01-17T20:03:36.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,142.81,2,285.62,Mobile Pay
TXN-20260117-96018,2026-01-17T19:41:24.805429,Berlin_01,Berlin,SKU007,Ripped Jeans,Jeans,82.14,2,164.28,Mobile Pay
TXN-20260117-53904,2026-01-17T20:20:03.805429,Munich_01,Munich,SKU012,Summer Dress,Dress,68.56,1,68.56,Cash
TXN-20260117-79230,2026-01-17T20:32:08.805429,Munich_01,Munich,SKU007,Ripped Jeans,Jeans,86.25,1,86.25,Credit Card
TXN-20260117-64648,2026-01-17T12:14:39.805429,Munich_01,Munich,SKU016,Denim Jacket,Jacket,123.69,1,123.69,Mobile Pay
TXN-20260117-26402,2026-01-17T14:29:49.805429,Hamburg_02,Hamburg,SKU013,Party Dress,Dress,146.19,1,146.19,Mobile Pay
TXN-20260117-55123,2026-01-17T18:10:11.805429,Berlin_01,Berlin,SKU005,Slim Fit Jeans,Jeans,73.15,2,146.31,Cash
TXN-20260117-84220,2026-01-17T18:34:50.805429,Hamburg_02,Hamburg,SKU012,Summer Dress,Dress,78.51,1,78.51,Cash
TXN-20260117-41420,2026-01-17T14:10:18.805429,Online_Store,Online,SKU001,Red T-Shirt,T-Shirt,25.78,1,25.78,Mobile Pay
TXN-20260117-49687,2026-01-17T20:42:53.805429,Hamburg_02,Hamburg,SKU014,Winter Jacket,Jacket,142.24,1,142.24,Cash
TXN-20260117-33336,2026-01-17T21:08:04.805429,Frankfurt_01,Frankfurt,SKU016,Denim Jacket,Jacket,122.18,1,122.18,Cash
TXN-20260117-92181,2026-01-17T18:49:10.805429,Frankfurt_01,Frankfurt,SKU003,White T-Shirt,T-Shirt,23.4,1,23.4,Cash
TXN-20260117-96112,2026-01-17T13:36:41.805429,Frankfurt_01,Frankfurt,SKU002,Blue T-Shirt,T-Shirt,29.68,1,29.68,Credit Card
TXN-20260117-54282,2026-01-17T16:47:02.805429,Munich_01,Munich,SKU010,Running Shoes,Sneakers,87.43,2,174.86,Credit Card
TXN-20260117-78926,2026-01-17T15:31:11.805429,Online_Store,Online,SKU013,Party Dress,Dress,141.52,2,283.05,Mobile Pay
TXN-20260117-65078,2026-01-17T10:00:18.805429,Munich_01,Munich,SKU015,Leather Jacket,Jacket,195.47,2,390.95,Credit Card
TXN-20260117-28892,2026-01-17T19:45:20.805429,Berlin_01,Berlin,SKU006,Regular Jeans,Jeans,66.09,1,66.09,Debit Card
TXN-20260117-83147,2026-01-17T17:36:15.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,112.72,1,112.72,Mobile Pay
TXN-20260117-55533,2026-01-17T19:55:12.805429,Munich_01,Munich,SKU014,Winter Jacket,Jacket,146.59,2,293.17,Credit Card
TXN-20260117-22513,2026-01-17T16:09:37.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,141.3,1,141.3,Mobile Pay
TXN-20260117-28549,2026-01-17T11:00:38.805429,Munich_01,Munich,SKU006,Regular Jeans,Jeans,68.22,1,68.22,Debit Card
TXN-20260117-12970,2026-01-17T15:19:21.805429,Hamburg_02,Hamburg,SKU010,Running Shoes,Sneakers,86.01,1,86.01,Credit Card
TXN-20260117-83254,2026-01-17T13:25:15.805429,Frankfurt_01,Frankfurt,SKU014,Winter Jacket,Jacket,129.71,1,129.71,Debit Card
TXN-20260117-70080,2026-01-17T17:06:58.805429,Frankfurt_01,Frankfurt,SKU004,Black Polo,T-Shirt,37.24,1,37.24,Cash
TXN-20260117-54962,2026-01-17T19:49:07.805429,Berlin_01,Berlin,SKU016,Denim Jacket,Jacket,118.84,2,237.68,Debit Card
TXN-20260117-13610,2026-01-17T13:00:12.805429,Hamburg_02,Hamburg,SKU003,White T-Shirt,T-Shirt,21.62,1,21.62,Credit Card
TXN-20260117-29578,2026-01-17T18:44:32.805429,Hamburg_02,Hamburg,SKU006,Regular Jeans,Jeans,61.26,1,61.26,Credit Card
TXN-20260117-73366,2026-01-17T15:15:58.805429,Online_Store,Online,SKU005,Slim Fit Jeans,Jeans,74.4,2,148.8,Mobile Pay
TXN-20260117-55621,2026-01-17T15:36:33.805429,Berlin_01,Berlin,SKU014,Winter Jacket,Jacket,130.38,1,130.38,Mobile Pay
TXN-20260117-12046,2026-01-17T18:59:37.805429,Berlin_01,Berlin,SKU008,White Sneakers,Sneakers,115.51,2,231.03,Cash
TXN-20260117-58071,2026-01-17T18:29:05.805429,Berlin_01,Berlin,SKU003,White T-Shirt,T-Shirt,22.31,2,44.62,Cash
